,BoatHash,W_score,H_score
16488,4626172512735792771,93,74
16489,-6682123962595892021,24,60
16490,-4105831994893649296,8,15
16491,1836822799179067641,11,10
16492,5121465432045479668,10,12
16493,2348161972470845180,58,184
16494,3941591247292102373,28,16
16495,-955529041521465576,62,33
16496,-8847429989345876520,71,44
16497,-7523378833170930440,116,148
16498,-5961392871684966893,44,32
16499,5901773192447598431,49,35
16500,1929935991746806965,132,68
16501,-5049711899551178032,91,136
16502,8102204633974289334,27,48
16503,625388171239414994,40,60
16504,-611781552620322326,39,51
16505,-6081065790564996774,6,18
16506,-3516557716455966829,19,52
16507,-3305851092788655145,23,33
16508,743000398304776492,44,23
16509,-1853919523285491303,150,90
16510,7666998355994508983,12,73
16511,-7137402720803178965,11,47
16512,-6722297912269954432,5,8
16513,-6967694643898315909,125,138
16514,-6267229993445194886,8,8
16515,-1675613725295833757,141,169
16516,-6091312936292353984,72,84
16517,-2924797759289741139,8,28
16518,1298596474407061186,93,53
16519,8010563591473061699,24,64
16520,3907034556253295193,28,48
16521,159246235068400176,36,51
16522,-8817282435609953912,8,35
16523,-6235861394566194124,20,38
16524,-2489795539856250352,32,31
16525,3696800028411718227,32,34
16526,2227333583523654048,88,154
16527,3839903383029255765,56,191
16528,-5609383647164446177,20,14
16529,2879377169303713560,120,106
16530,2964849062636774445,14,19
16531,-1421309191464137033,1,13
16532,-4492285507849902480,6,9
16533,-6405636093848078697,30,32
16534,4397731222403500228,21,28
16535,935368594644843394,18,21
16536,6665828906018664891,30,54
16537,8830311693583186622,9,12
16538,-5310184945429004215,16,63
16539,-2162700426863639048,52,57
16540,2640304120068364286,12,15
16541,-5712231680626813478,21,27
16542,-5214015950461835548,8,9
16543,5086938026779395379,15,19
16544,-4815597484809824780,10,15
16545,-6131397431740467285,184,74
16546,5252011185903997314,6,16
16547,2167718423321270539,43,55
16548,1800802617214350612,10,17
16549,-4384800369719236423,125,149
16550,-6745523412727163530,48,14
16551,-1837076634462161108,27,36
16552,2977360416227338307,27,32
16553,7265289648511358178,22,29
16554,8063224899220262804,26,23
16555,8896248914209548862,23,35
16556,-433828675915218848,32,22
16557,1073189294360243415,56,32
16558,-4498165428458644593,3,4
16559,4047536580869562680,49,101
16560,1521286561275932053,87,25
16561,983380672522372980,30,61
16562,-7815053583308348471,178,129
16563,-2103809785990067311,108,64
16564,7663770018757369125,7,5
16565,-6665584654368450674,165,98
16566,-7468956070956423714,44,50
16567,-7230215668929548500,62,55
16568,843490061710766518,32,30
16569,6899845997165758930,14,12
16570,7524124930573286450,138,81
16571,3636665460755276871,188,48
16572,-7296053458357646380,49,16
16573,-2232733368690509733,35,6
16574,2006398050146027984,46,146
16575,-6823546338884049232,11,31
16576,4295695549126863425,9,25
16577,8850196188355640803,13,49
16578,-5033831101958462908,5,12
16579,9074099669477673939,5,12
16580,-8318753414035043641,4,9
16581,1987957312095491605,13,32
16582,-1665512718508592001,10,25
16583,-4752599494093017906,12,12
16584,3112733111166324196,54,68
16585,-2536619454454707817,2,6
16586,1512791158075900620,27,19
16587,-4528426496487765427,53,47
16588,7447480355240318918,141,179
16589,-2845078567416974162,7,10
16590,-7436897674601968056,97,77
16591,-6014738117132376015,6,10
16592,2828639664154521839,4,9
16593,1295997339558877137,26,29
16594,5496086161083742535,8,7
16595,-5768150485992365279,4,6
16596,-8622042082949892748,19,23
16597,399076113939433608,47,35
16598,-6270100757536602048,42,38
16599,-731746357238053778,10,18
16600,7406950666666057419,125,83
16601,6371568872613898091,30,16
16602,-7065380412283469860,6,15
16603,-6610710961295450111,8,18
16604,-5420039476816021301,61,42
16605,3834510397421643358,15,21
16606,-6018355918182520919,16,25
16607,-2304686314172352360,15,22
16608,6762430454549240510,42,33
16609,8938635201302961089,16,24
16610,9186759952610331594,13,21
16611,1221783837076700882,71,78
16612,2725358973419088649,4,7
16613,-3143928219475014271,49,171
16614,558401442218481695,46,129
16615,5599679201629883880,53,136
16616,3272619667990292120,4,3
16617,169453516507293796,102,65
16618,2494634097517672835,172,106
16619,-5984165584039361079,79,108
16620,554059774558236233,35,57
16621,348677281122892247,83,131
16622,7015073427965609285,24,17
16623,686225992533890572,49,130
16624,3573177315152554370,34,87
16625,-7899597361039123699,28,42
16626,-5115254792470347086,6,12
16627,-7950948629245413757,28,57
16628,446150599517869583,102,200
16629,5297845743826328001,12,19
16630,-189263507605299291,18,23
16631,-8037287085212210889,43,59
16632,-2198601250663223324,5,7
16633,247432820273545994,8,8
16634,-665612007980493386,8,5
16635,904159247659500869,7,5
16636,6591704788887195680,9,9
16637,-5971498294766288295,12,9
16638,-840629565153499867,4,3
16639,2718011205184582657,8,9
16640,-7926052948519312192,101,22
16641,-939034499879410429,15,9
16642,-3130121894577624451,7,38
16643,-1822170500945194763,8,13
16644,1701911111066676241,22,43
16645,-5938292683593827954,84,91
16646,-4444188272860072211,45,46
16647,-1655125104322419622,100,82
16648,-6460920906443273342,193,92
16649,-5189091786031607361,9,12
16650,1708646568460303309,127,64
16651,6106643552526145324,10,18
16652,1073334027414102435,36,33
16653,5435304021354552219,32,30
16654,-399059741521953161,26,61
16655,1190000519035728187,69,152
16656,-7646987344377779882,73,51
16657,7821077336119383317,31,21
16658,-2314804216693294877,4,8
16659,4105342337969539528,104,45
16660,-4237232090638249549,92,87
16661,-7964649962448829417,35,74
16662,-1534992701911818329,46,96
16663,6493643702301097828,16,75
16664,-4298770999432183704,1,3
16665,-6938955205760792923,24,60
16666,3827701387740878463,21,55
16667,-6906128937461073041,24,41
16668,-1709992836781527167,91,198
16669,1226846565959411358,131,110
16670,7338415964194123013,50,119
16671,-6737206101870245677,43,46
16672,-4715825663048184978,60,83
16673,5901244582106957597,26,18
16674,4963741436679869734,5,6
16675,-1554700880272687514,42,84
16676,3345403316831504327,127,90
16677,-1351996926432462037,9,17
16678,8401457206671156610,8,25
16679,-8950850477225646180,4,6
16680,9194016493246825185,6,14
16681,-6110756424456022287,23,29
16682,-8986649977925597438,53,119
16683,6821363139841788173,2,3
16684,6156003265652038079,6,9
16685,-7925335179580813791,60,45
16686,-147216239055501658,84,65
16687,-4356452756732729553,24,18
16688,8548800099885206758,49,35
16689,-2328258888802672869,10,18
16690,-412339123383324010,41,60
16691,-6476265769424417277,27,64
16692,-8046966791978526529,42,16
16693,-5421514622306730949,28,40
16694,2046063326301085801,35,49
16695,5012304915743408319,28,37
16696,5177081543479452455,49,55
16697,-4599125348229479359,64,119
16698,7829372512122043934,104,123
16699,8963927685611411084,14,19
16700,5573144391064950021,150,68
16701,1740144204266929924,61,43
16702,-3565827126316768312,9,12
16703,7861519816240542110,50,25
16704,9130293940153333604,8,11
16705,2319772268302505906,47,25
16706,-1659543162329784243,7,19
16707,4732570826280957628,3,10
16708,730476506445374284,15,19
16709,773366693651056654,12,26
16710,496276078427228097,18,17
16711,3459571257378562448,14,24
16712,-6842008939352633274,8,19
16713,3312565582241747954,4,8
16714,8535142479623430247,8,40
16715,6051466147134952662,13,74
16716,3763601214344952133,5,29
16717,8275496041314753825,5,28
16718,6302614016431296907,6,23
16719,-4631194675296503421,10,8
16720,-4743437687959263611,124,52
16721,1761113307436467073,118,104
16722,-5719012891799007866,38,32
16723,-7895548592535524711,4,6
16724,-1059612655976802043,60,22
16725,7855592319272544652,19,6
16726,4900868860425980661,3,16
16727,3383028186065735868,24,35
16728,737035823359872757,125,142
16729,-2001323024785310050,19,64
16730,7727385238543004962,8,9
16731,-7883312266242016216,28,40
16732,1227084001593082512,67,66
16733,-7845852857008054470,99,43
16734,8535021775217423345,16,14
16735,6756286012148735356,9,15
16736,995868119948670699,57,49
16737,-8197191523780600822,172,112
16738,-63616380564419969,10,14
16739,-7554069770362360557,3,4
16740,6873019869749153210,2,4
16741,1216141067382122952,6,12
16742,-1846408069972613850,5,6
16743,-2127350461741305186,2,8
16744,1511150124643363672,2,3
16745,6568404577806756374,2,3
16746,6181121052433920219,5,11
16747,4423659318547577217,5,5
16748,-320776434634054197,3,6
16749,-301280236603271324,4,6
16750,-3316663061898468596,4,6
16751,-8140187682329075374,2,5
16752,-9173329975945552054,2,5
16753,7829201597359302466,21,29
16754,-3663221409818753720,19,26
16755,93866647685123829,19,29
16756,-176777759156903951,8,10
16757,7930148059828314301,19,29
16758,-4228208911550141398,9,12
16759,1609476471733973244,6,10
16760,2527408903568431783,5,8
16761,-1869215914552676453,3,6
16762,4172608394495137713,49,26
16763,934651990109428408,108,40
16764,-944085808685071627,43,94
16765,4884140223110466966,50,106
16766,-8810544675687580843,40,37
16767,-8389263532764189345,84,74
16768,-8414716454606883247,20,25
16769,-2603009927966190643,4,6
16770,7616898346799633600,74,179
16771,5447868688375394955,130,144
16772,7947947516912164521,20,13
16773,-1469598400206756009,12,21
16774,5259126818997570248,43,153
16775,-4657685500399091332,81,181
16776,-3523001137290897296,104,74
16777,1299748558108662749,119,71
16778,-8674540495392206344,31,29
16779,-1709114111678072539,11,19
16780,-2878309966940467494,12,22
16781,-858550939563381048,12,25
16782,1728752477262694244,8,14
16783,-2276303436925591244,20,17
16784,-198203355478885462,26,23
16785,5990994775689266663,19,17
16786,3169007700907030922,9,15
16787,-3962849386456337155,162,131
16788,-7594318094561607273,4,32
16789,-8932603325084707684,4,19
16790,5424923007470722043,4,21
16791,1809999339331399042,8,45
16792,-1841588269663938173,5,10
16793,4982769454151560385,2,5
16794,536507055854684175,2,4
16795,4990158987970365715,4,7
16796,3675853687209984108,10,9
16797,3239860981857901490,56,55
16798,-41228306921219154,76,69
16799,-3403924265105154337,49,46
16800,5777097728872931224,54,52
16801,-7074438366534831853,72,80
16802,-7487022173580443055,12,16
16803,-5689269077337552737,22,69
16804,6687517570608989157,29,33
16805,5475956571424219675,8,10
16806,964511863088159692,6,8
16807,-4622841770848011376,5,6
16808,8057833268571807136,9,9
16809,-2312096722261980232,8,18
16810,-4781669679287857431,15,13
16811,5994776651760229691,13,21
16812,-5217558727804602214,13,11
16813,-4349690682329594895,16,13
16814,-8987104238719955379,45,65
16815,-808922929412022835,8,17
16816,8129100021757982195,15,14
16817,-4386120709653244934,9,20
16818,4316435072162423001,7,32
16819,-7778565466038411001,6,8
16820,2541317908196680468,36,57
16821,-5590739918214285595,24,39
16822,6826511304315326360,153,149
16823,4409291532406311441,4,13
16824,3647202894860312081,17,69
16825,4323736385289122134,9,14
16826,7621817687155597618,100,68
16827,-1301445374211139786,18,30
16828,-680553613575344484,21,29
16829,7253373521784596229,20,16
16830,-7178541269027863863,30,38
16831,6665747150006346119,25,29
16832,2545712760314481292,32,20
16833,-7641237715901157948,35,29
16834,246846180426192821,23,17
16835,3801060650301309300,6,6
16836,-1315272158537034834,16,9
16837,1956138625652139876,7,8
16838,-7404093573127969970,15,7
16839,-4630999990612330324,7,16
16840,3733257100631837419,14,23
16841,-5378430808703412088,48,47
16842,6411355164544856330,88,82
16843,7260846293830039376,9,75
16844,-8618477110511040216,3,6
16845,4096529137577771011,18,16
16846,-6050859856878489023,41,140
16847,2452257685592694427,73,26
16848,-2087366188891108315,129,228
16849,-8800998891964849511,14,85
16850,9008560197818324723,12,13
16851,-3774363344454980160,95,124
16852,-7286933257198939240,88,97
16853,440286720975259150,80,82
16854,7706193961517756488,41,53
16855,6826524963391674975,41,29
16856,3692751151515511558,53,123
16857,1646109909890995047,107,58
16858,-6776353586648030383,43,87
16859,-53593170014248909,15,23
16860,8408172059480810582,13,43
16861,770201531244604250,34,34
16862,-7668667279691646836,26,49
16863,-5502430003412480123,21,48
16864,-3229329807816975796,80,28
16865,-6763537774971009619,59,38
16866,-6613425147231830752,37,51
16867,3272617761266268914,20,33
16868,-4337968620055425221,23,34
16869,8807723070772999868,16,24
16870,-1221047483138427930,19,29
16871,-2303124894467680893,19,32
16872,-407301156163071461,11,17
16873,-532642831471463290,19,26
16874,686228822751921463,2,3
16875,-6091675178076581601,7,7
16876,-3856264489723401540,41,17
16877,4599869120855507503,99,92
16878,2240821939849094614,133,100
16879,-7720265271194227776,20,68
16880,-2385939838775766917,25,24
16881,-2331871065491809464,20,29
16882,1109006494020605362,2,6
16883,5227353943675370516,9,38
16884,-8929578590359008875,18,32
16885,-2995096484882482285,6,7
16886,-842157198816070851,18,36
16887,-8604228946226660254,88,60
16888,7569818693784412416,9,5
16889,1702563060778701018,27,17
16890,-1098291405649552760,116,102
16891,8678036130901262451,45,17
16892,6681715890551446056,43,16
16893,-6445906075833576569,50,13
16894,5991402887307432495,53,16
16895,7987079337031296095,38,16
16896,-4607212616706732988,4,9
16897,6144893972187213854,7,13
16898,-6032153309685007374,53,31
16899,-5724821236557798771,13,15
16900,-36719648584050176,46,17
16901,3433441695607265109,135,57
16902,3990338112779459809,9,11
16903,5447815270253265908,6,10
16904,6670103401678766896,28,55
16905,-9048546807195980819,13,29
16906,-136834259678918978,9,4
16907,-461142033002686410,9,22
16908,-7426029390673244207,8,6
16909,1076404588887919452,143,64
16910,-995246230618008591,5,10
16911,-4119125623963107376,134,165
16912,-1504912539653411502,4,9
16913,371430161902284148,2,5
16914,63253562913320979,4,6
16915,-7100085131472855977,1,5
16916,8018865491462463440,2,6
16917,4889033823369092535,2,6
16918,-5424700413709069865,6,9
16919,2492387163086316559,5,8
16920,6232812272774643842,6,9
16921,1076775005349259225,4,6
16922,3544053524058179624,7,9
16923,-3668923842922125133,30,28
16924,1780978252362739087,114,148
16925,-3823647738682933358,5,5
16926,-8766021487599107739,40,52
16927,4502220860401838892,57,93
16928,-8030527524498370653,45,59
16929,-4113459473120618216,7,10
16930,-508289055643169882,4,6
16931,-691680855125107924,35,45
16932,4484196212770074512,42,51
16933,-3255910553377315784,22,28
16934,-6348285044991515144,56,61
16935,-1385448374054869615,46,39
16936,-6470613760326763679,12,11
16937,-2145993295543548517,6,5
16938,-5535179019338563452,12,9
16939,7891511681211049425,10,8
16940,-8495387351826326928,5,9
16941,5008759343236076917,27,29
16942,-1011088458439525719,13,20
16943,-3159591568016567780,5,8
16944,-5172044241669274327,9,12
16945,2358076991598721884,140,121
16946,2525964727622703671,6,9
16947,6663343975602202532,73,20
16948,3193639571547897799,79,161
16949,8012784429246487987,70,89
16950,1904957406509754079,10,16
16951,-3463447904905047156,10,10
16952,-6314244106407121665,56,46
16953,6659822363434659361,4,22
16954,-6435338568482676902,4,23
16955,6629297059254987304,10,16
16956,1191158971701588823,6,9
16957,5817049977316853714,50,51
16958,-7296675917783652214,8,10
16959,-7914596107756445684,5,9
16960,7575108228378073546,47,25
16961,-7029858254759252963,39,20
16962,-861569638569593453,12,31
16963,-2313529157712611513,86,31
16964,-1071227019311332249,48,36
16965,4107452230320794802,44,61
16966,2271769523489674412,50,24
16967,-5714739640314375566,10,9
16968,5892256859288430982,94,90
16969,-630373126652333592,52,87
16970,5363850189160651692,130,46
16971,-5698512513223326688,136,126
16972,4637407086795631795,50,71
16973,2295880302404971848,53,23
16974,-2675144292441899075,34,30
16975,-3320245555902791152,41,95
16976,7991878318977890412,60,49
16977,-194876307860331734,29,64
16978,-5560456165202018866,4,6
